"","lake","year_loess","dmar_loess","depth","wet_g_cc","dry_g_cc","dry_wet","org_wet","percent_organic","percent_ca_co3","percent_inorg","concentration_si_o2","sio2_wt_percent","flux_sio2_mg","focus_g_cm2y","ex_p","bd_p","na_oh_p","pers_p","labile_o_p","mineral_p","tp_results_mg_p_g","recalcitrant_o_p","chlide_a","chl_c1","chl_c2","perid","fuco","sed_a","sed_b","sed_c","oscil","aphan","viola","diadino","sudan","myxo","allo","diato","lutein","zea","cantha","chl_b","okenone","chl_a","chl_ap","echine","isoren","phaeo_b","pheo_a","a_car","b_car","car_x","car_y","car_z","Ach. microcephala","Ach. minutissimum","Ach. minutissimum var. jackii","Amp. ovalis","Amp. iranensis","Ast. formosa","Aul. ambigua","Aul. granulata","Aul. humilis","Aul. pusila","Aul. subarctica","Aul. tenella","Bra. vitrea","Bra. microcephala","Bra. procera","Cal. limosa","Cal. sp.","Cav. jaernefeltii","Cav. pseudoscutiformis","Cav. sp.","Cha. mediocris","Cmb. anglica","Cmb. sp.","Coc. neothumensis","Coc. neodiminuta","Cyc. menegahniana","Cym. apiculata","Del. sp.1","Del. sp.3","Dip. boldtiana","Dip. finnica","Dis. pseudostelligera","Dis. stelligera","Enc. austriaca","Enc. ceasatii","Enc. sp.","Enp. sp.","Enp. microcephala","Enc. minutum","Enc. perigracile","Enc. silisaecum","Enc. thumensis","Eol. metafarta","Epi. adnata","Epi. gibba","Epi. sorex","Epi. sp.","Epi. turgida","Euc. flexella","Euc. laevis","Eun. arcubus","Eun. sp.","Euc. formica","Eun. incisa","Eun.naegeli","Eun. pectinalis","Eun. rhomboidea","Eun. tenella","Eun. sp.2","Eun. valida","Eun. zasumi","Fal. lenzii","Fra. crotonensis","Fra. mesolepta","Fra. stoermeriana","Fra. tenera","Fra. vaucheria","Frm. virecens","Frm. sp.1","Frm. sp.2","Fru. sp.1","Fru. sp.3","Fru. sp.4","Gei. sp. 4","GMS sp.1","Fru. inculata","Gog. exilis","Gog. rostellata","Gom. acuminatum","Gom. cf. minusculum","Gom. sp.1","Gom. gracile","Gom. insigne","Gom. Sp.","Gom. parvulum","Gom. vibrio","Gsp. grovei","Gyr. Attenuatatum","Han. amphyoxis","Hip. capitata","Kob. micropunctata","Kob. parasubtilissima","Lin. bodanica","Lin. comensis","Lin. comta","Lin. intermedia","Lin. michiganiana","Lut. mutica","Nav. cryptocephala","Nav. cryptotenella","Nav. wildii","Nav. menisculus","Nav. aurora","Nav. radians","Nav. radiosa","Nav. leptostriata","Nav. viridula","Nav. erifuga","Nav. Sp.","Nav. expecta","Nei. sp.","Nei. affinis","Nei. sp. 2","Nit. tenuis","Nit. amphibia","Nit. palea var. tenuirostris","Nit. palea var. debilis","Nit. dissipata","Nit. leiberthruthii","Nit. fonticola","Nit. linearis","Nit. palea","Nit. paleacea","Nit. perminuta","Nup. vitiosa","Nup.elegantula","Nup. subrostrata","Nup. sp.","Nup. neglecta","Nup. wellneri","Pin. rupestris","Pin. Braunii","Pin. gibba","Pin. acrosphaeria","Pin. braunii","Pin. microstauron","Pin. gibbiformis","Pin. subanglica","Pin. subgibba","Pin. viridis","Pin. divergens","Pin. marchica","Plc. Hustedtii","Plc. clementis","Plc. explanata","Plc. symmetrica","Pla. abbreviatum","Pla. biporomum","Pla. frequentissima","Pla. joursacense","Pla. rostratum","Pla. sp.1","Plt. kingstonii","Psa. levanderii","Psa. didymum","Psa. harveyi","Pse. binodis","Pse. brevistriata-inflata","Pse. brevistriata","Pse. elliptica","Pse. cf. microstriata","Pse. microstriata","Pse. parasititica","Pse. pseudoconstruens","Pse. robusta","Pun. lancettula","Ros. anastasiae","Ros. pusillum","Sel. atomoides","Sel. auldrekie","Sel. blackfordensis","Sel. laevissima","Sel. cf. ventralis","Sel. cf. submularis","Sel. cf. vitabunda","Sel. pupula","Sel. moesta","Sel. nigri","Sel. saugerresii","Sel. schadei","Sel. schoenfeldii","Sel. subbacillum","Sel. sp.","Ska. oestrupii","Ska. peragalloi","Stl. cf. similoides","Stl. minuta","Sta. anasta","Sta. berolinensis","Sta. construens","Sta. construens MN2","Sta. ovata","Sta. pinnata","Sta. venter","Ste. niagare","Str. obtusa","Str. gracilis","Str. kriegeri","Str. phoencentron","Str. sp.","Str. sp. 2","Str. smithii","Str. separanda","Str. angusta","Str. bifrons","Sur. tenera","Sur. terryi","Tab. fenestrata","Tab. flocculosa","Tab. flocculosa IV","Tet. sp.","Uln. acus","Uln. capitata","Uln. ulna"
"153","elbow",1895.14744354127,0.0273233447893762,26,1.09472161966739,0.168329718004338,0.153764861294584,0.0251651254953765,16.3659793814433,3.95605670103082,79.6779639175259,206.186666666667,20.6186666666667,5.36085333333333,1.170350877,0.000135302044230624,0.00156676176861662,0.00263805180685996,0.00745931169458876,0.0048212598877288,0.0102751473265998,0.0231070857864643,0.00367056295242851,0,0,0,0,1.77929909618162,0,0,0,0,0,0,0,1423.375596,9.33575769591757,10.736717126905,21.5457924543872,13.8670253978979,0,5.61223122749574,6.44204606051295,0,7.41920213592795,4.69657692624516,2.06511696281024,0,28.7524606074358,28.2903664452775,0,10.0003467574925,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","elbow",1887.88115852515,0.0264002423764093,27,1.0928987618354,0.165440640932265,0.151377828129686,0.024724267768485,16.3328197226503,3.8542372881355,79.8129429892142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","elbow",1880.31807730804,0.0254457314164423,28,1.09504132231405,0.16899029823931,0.154323215750615,0.024938474159147,16.1598979374868,3.77146502232597,80.0686370401872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","elbow",1872.41189691744,0.0245874227629706,29,1.09469669451507,0.168289139120959,0.153731293758503,0.0246540797026911,16.0371249730197,3.43578674724785,80.5270882797325,188.843333333333,18.8843333333333,4.40004966666667,1.170350877,0.000135004826890017,0.00137617214553343,0.00211138389045312,0.00598650027083198,0.00387511638037887,0.00967001203987285,0.0222577843662899,0.00509009508316162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,4,159,20,0,0,28,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,0,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4,0,32,4,0,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,0,1,0,0
"157","elbow",1864.18012770037,0.0237804263257346,30,1.09452104499274,0.16767053701016,0.153190784021217,0.0242002320570199,15.7974464401645,3.44470893745926,80.7578446223762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.89658437863568,0,1.29052763146354,0,0,0,0,0,1661.968215,5.76785430011861,10.6884723408347,21.3877098927264,14.3530994683362,0,5.52672472400101,8.29782128525673,0,7.67212816675066,5.2265390472264,2.1470821752709,0,6.83023323579435,28.9338912284802,0,7.77006509124698,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","elbow",1855.66592183414,0.0229032464346,31,1.09500364697301,0.167870167760759,0.15330557868443,0.023780183180683,15.5116228546601,4.89085379100587,79.597523354334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","elbow",1846.8614390917,0.0219685855732502,32,1.09546120058565,0.16896046852123,0.154236835070837,0.02415797914996,15.6629116117851,4.43370883882165,79.9033795493932,200.513333333333,20.0513333333333,2.84728933333333,1.170350877,0.000106710133035298,0.00123969054804487,0.00169586412374803,0.00530603113772518,0.00361016701397715,0.00896866891800784,0.0193626289821765,0.00374152824536328,0,0,0,0,1.71983560337084,0,0.870729869655023,0.935365018197939,0,0,0,0,1462.441329,7.93508853052428,9.61442654356013,21.2492257072587,15.2732956005783,0,5.44901564060969,6.56806452992737,0,7.61489821867995,4.90095861744617,2.10084283835657,0,16.6416834031661,24.4318182596049,0,8.13227280741843,0,0,0,0,11,0,0,0,0,194,17,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,3,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,35,0,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0
"160","elbow",1837.75883924597,0.0209891462253687,33,1.09678714859438,0.171741511500548,0.156585999134516,0.0244998502047205,15.6462585034015,4.54413265306094,79.8096088435375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","elbow",1828.35028206991,0.0199776308746388,34,1.09523121387283,0.16871387283237,0.154044069138409,0.0240796938910148,15.6316916488223,4.67460385438963,79.693704496788,193.76,19.376,4.999008,1.170350877,0.00011212727128584,0.00113001967703164,0.00146664406462737,0.00434532189947555,0.00287867783484819,0.00823710357498154,0.0170935395857985,0.00326896716302389,0,0,0,0,1.64462456307752,0,0.80629130910567,0,0,0,0,0,1543.88925,6.93756625486151,10.3292972604174,25.2850875086029,16.7002119845401,0,5.7202697113014,7.30956177725416,0,8.50752057422262,5.31189580793437,2.34580823598109,0,45.7848121639786,33.4960474579609,0,8.39276918739136,0,0,0,0,13,0,0,0,1,210,16,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,6,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,0,28,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
"162","finger",2019.27979699042,0.0529269334840033,2,1.04929383396486,0.0883568722011712,0.0842060339450445,0.0151012770427761,17.9337231968812,3.63485380116978,78.431423001949,137.99,13.799,7.009892,0.928070175,0.000238884285153755,0.0095353943533103,0.00529467893456727,0.0185847582919662,0.0132900793573989,0.0234135253251544,0.0643968486166532,0.0126242863610686,0,0,0,0,12.8908762509159,0,0,2.035163078111,0,0,0,0,1972.352637,1.97659935239008,7.95947216414008,3.29345371398055,6.00128269036332,0,3.02163211369128,1.78064836747092,0,15.2177323955004,1.66731095139574,1.29309738221231,0,7.69880408184443,15.5554317640434,0,1.68755687774335,0,0,0,0,0,0,9,0,24,46,16,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,1,7,8,0,0,0,0,5,0,0,1,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,21,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,28,17,0,0,0,0,0,0,0,0,2,1,5,0,0,26,61,2,1,0,0,0,0,0,2,0,1,1,1,0,0,19,5,0,0,0,1
"163","finger",2016.75767741984,0.0489802711548602,3,1.0838593974175,0.150358680057389,0.138725263088226,0.0244887153352306,17.6526717557252,3.14627862595409,79.2010496183208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5.22801688012948,0,1.28881318229951,1.18408783060556,0,0,0,0,1766.144313,1.9008028423963,6.5237432956843,3.22692169948241,4.16332317343587,0,3.17097212022186,1.7039326426875,0,6.10298533983101,1.84896781175045,1.20978208700217,0,9.26509501589963,11.446463886634,0,0.732091072500374,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","finger",2013.3719533628,0.0451948848835843,4,1.09228828828829,0.165297297297297,0.151331199894428,0.0265250239187094,17.5277959450621,2.97449313276663,79.4977109221713,142.44,14.244,6.922584,0.928070175,0.000189605035752092,0.00660786269444971,0.0037573271388279,0.013686356575647,0.00992902943681911,0.0196419115549971,0.0516839437839588,0.0115582079231129,0,0,0,0,3.65530033071855,0,1.13330764860046,1.02184769430711,0,0,0,0,1755.611937,1.79957847388588,5.68367052031952,2.78015939652222,3.50334879338872,0,3.04125424256638,0.88316663850482,0,4.51527659665772,1.62681762334145,1.11188665928979,0,8.09921573045601,8.84061282464812,0,0.405993803345377,0,0,0,0,0,0,6,0,27,41,23,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,1,10,5,0,0,0,0,4,0,0,1,0,16,0,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,9,0,0,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,12,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,23,21,0,0,0,0,0,0,0,0,3,0,7,0,0,31,47,3,0,0,0,1,0,0,3,0,0,1,0,1,0,13,2,0,0,0,0
"165","finger",2009.1013846114,0.0415065591698791,5,1.10124178232286,0.180971512052593,0.164334040859644,0.0284558238259485,17.3158425832492,2.93715438950564,79.7470030272451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.8858819351632,0,0.644871827133042,0.560599494552155,0,0,0,0,1483.941024,1.55895739446766,3.44239741815853,1.59733489910839,2.28039754162902,0,1.6485736998297,0.274163190876269,0,2.13709736239668,0.747384780163021,0.673203639013132,0,5.56238704871661,5.11184968722145,0,0.419474012632766,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","finger",2003.96060972579,0.0379693366441878,6,1.1078618662748,0.193277002204262,0.174459477384269,0.0301100941769468,17.2590762212508,2.89598935563559,79.8449344231136,131.31,13.131,5.160483,0.928070175,0.000157827106337647,0.00449383349074587,0.00313634545678497,0.0114593452636662,0.0083229998068812,0.0174333200853091,0.0403473878148165,0.00680306186875775,0,0,0,0,2.61484230115387,0,0.808980670151007,0.833126375994704,0,0,0,0,1750.269618,1.62331114586406,4.89534320837837,2.58668265776136,3.41208984908328,0,2.63509177249377,0.995076087487628,0,3.05057007244352,1.16012883817684,0.854261358305497,0,6.52079385376235,6.12835776316189,0,0.319953401695696,0,0,0,0,0,0,3,0,12,49,29,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,13,1,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5,0,0,23,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,16,0,0,0,0,0,0,0,0,3,0,14,0,0,30,72,1,0,0,0,0,0,0,3,0,0,0,0,0,0,25,6,0,2,0,0
