,lake,year_loess,dmar_loess,depth,wet_g_cc,dry_g_cc,dry_wet,org_wet,percent_organic,percent_ca_co3,percent_inorg,concentration_si_o2,sio2_wt_percent,flux_sio2_mg,focus_g_cm2y,ex_p,bd_p,na_oh_p,pers_p,labile_o_p,mineral_p,tp_results_mg_p_g,recalcitrant_o_p,chlide_a,chl_c1,chl_c2,perid,fuco,sed_a,sed_b,sed_c,oscil,aphan,viola,diadino,sudan,myxo,allo,diato,lutein,zea,cantha,chl_b,okenone,chl_a,chl_ap,echine,isoren,phaeo_b,pheo_a,a_car,b_car,car_x,car_y,car_z,ach_microcephala,ach_minutissimum,ach_minutissimum_var_jackii,amp_ovalis,amp_iranensis,ast_formosa,aul_ambigua,aul_granulata,aul_humilis,aul_pusila,aul_subarctica,aul_tenella,bra_vitrea,bra_microcephala,bra_procera,cal_limosa,cal_sp,cav_jaernefeltii,cav_pseudoscutiformis,cav_sp,cha_mediocris,cmb_anglica,cmb_sp,coc_neothumensis,coc_neodiminuta,cyc_menegahniana,cym_apiculata,del_sp_1,del_sp_3,dip_boldtiana,dip_finnica,dis_pseudostelligera,dis_stelligera,enc_austriaca,enc_ceasatii,enc_sp,enp_sp,enp_microcephala,enc_minutum,enc_perigracile,enc_silisaecum,enc_thumensis,eol_metafarta,epi_adnata,epi_gibba,epi_sorex,epi_sp,epi_turgida,euc_flexella,euc_laevis,eun_arcubus,eun_sp,euc_formica,eun_incisa,eun_naegeli,eun_pectinalis,eun_rhomboidea,eun_tenella,eun_sp_2,eun_valida,eun_zasumi,fal_lenzii,fra_crotonensis,fra_mesolepta,fra_stoermeriana,fra_tenera,fra_vaucheria,frm_virecens,frm_sp_1,frm_sp_2,fru_sp_1,fru_sp_3,fru_sp_4,gei_sp_4,gms_sp_1,fru_inculata,gog_exilis,gog_rostellata,gom_acuminatum,gom_cf_minusculum,gom_sp_1,gom_gracile,gom_insigne,gom_sp,gom_parvulum,gom_vibrio,gsp_grovei,gyr_attenuatatum,han_amphyoxis,hip_capitata,kob_micropunctata,kob_parasubtilissima,lin_bodanica,lin_comensis,lin_comta,lin_intermedia,lin_michiganiana,lut_mutica,nav_cryptocephala,nav_cryptotenella,nav_wildii,nav_menisculus,nav_aurora,nav_radians,nav_radiosa,nav_leptostriata,nav_viridula,nav_erifuga,nav_sp,nav_expecta,nei_sp,nei_affinis,nei_sp_2,nit_tenuis,nit_amphibia,nit_palea_var_tenuirostris,nit_palea_var_debilis,nit_dissipata,nit_leiberthruthii,nit_fonticola,nit_linearis,nit_palea,nit_paleacea,nit_perminuta,nup_vitiosa,nup_elegantula,nup_subrostrata,nup_sp,nup_neglecta,nup_wellneri,pin_rupestris,pin_braunii,pin_gibba,pin_acrosphaeria,pin_braunii_2,pin_microstauron,pin_gibbiformis,pin_subanglica,pin_subgibba,pin_viridis,pin_divergens,pin_marchica,plc_hustedtii,plc_clementis,plc_explanata,plc_symmetrica,pla_abbreviatum,pla_biporomum,pla_frequentissima,pla_joursacense,pla_rostratum,pla_sp_1,plt_kingstonii,psa_levanderii,psa_didymum,psa_harveyi,pse_binodis,pse_brevistriata_inflata,pse_brevistriata,pse_elliptica,pse_cf_microstriata,pse_microstriata,pse_parasititica,pse_pseudoconstruens,pse_robusta,pun_lancettula,ros_anastasiae,ros_pusillum,sel_atomoides,sel_auldrekie,sel_blackfordensis,sel_laevissima,sel_cf_ventralis,sel_cf_submularis,sel_cf_vitabunda,sel_pupula,sel_moesta,sel_nigri,sel_saugerresii,sel_schadei,sel_schoenfeldii,sel_subbacillum,sel_sp,ska_oestrupii,ska_peragalloi,stl_cf_similoides,stl_minuta,sta_anasta,sta_berolinensis,sta_construens,sta_construens_mn2,sta_ovata,sta_pinnata,sta_venter,ste_niagare,str_obtusa,str_gracilis,str_kriegeri,str_phoencentron,str_sp,str_sp_2,str_smithii,str_separanda,str_angusta,str_bifrons,sur_tenera,sur_terryi,tab_fenestrata,tab_flocculosa,tab_flocculosa_iv,tet_sp,uln_acus,uln_capitata,uln_ulna,tot_count,tot_abund,d15N_perc_air,d13C_org_VPDB,perc_TOC,perc_TN,TOC_TN_ratio
183,flame,2014.676232,0.013818416,2,1.027412206,0.058983975,0.057410234,0.02644853,46.06936416,9.595491329,44.33514451,315.877481,31.5877481,4.295933741,0.929298246,2.46517421833712e-05,0.002809531,0.007294523,0.018246828,0.010952306,0.000896094,0.028133435,0.006156329,0,0,0,0,4.18026553,0,2.245477596,1.282600176,0,0,0,0,1839.788199,3.617260929,15.86891616,11.97184018,13.24321975,0,3.623653408,9.248607726,0,19.31157697,3.133548797,1.882062281,0,31.27773502,32.84091416,0,10.89753634,0,0,0,1.75,0.5,0,0,0,27.25,37.25,0.25,0,0,0,1,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,3.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0.75,0,1,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,14.75,0,0,0,0,0,400,100,NA,NA,NA,NA,NA
184,flame,2009.176011,0.013920407,3,1.036523762,0.075240944,0.072589695,0.02901664,39.97349823,8.236219081,51.79028269,342.3209797,34.23209797,4.826725814,0.929298246,1.32791377752564e-05,0.003495793,0.00782799,0.018531999,0.01070401,0.000219985,0.027070864,0.004809808,0,0,0,0,2.226545314,2.13046597,0.879824855,0,0,0,0,0,1548.640836,7.077140877,28.84417984,18.68594415,20.44126405,0,6.382136166,12.1864344,0,21.5124124,3.740929645,1.992636972,0,35.2100332,50.13298917,0,14.92269208,0,0,0,1.25,0.5,0,0,0,29,35.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0.75,0.25,0.75,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,16.5,0.5,0,0,0,0,400,100,NA,NA,NA,NA,NA
185,flame,2003.452382,0.013983736,4,1.039345955,0.080275387,0.077236446,0.030106316,38.97941681,8.873670669,52.14691252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4.998821861,1.23500216,3.89589371,0,0,0,0,0,1459.006677,7.556266192,27.81080283,18.77090042,19.96670477,0,5.78435336,8.174411158,0,20.30557685,2.30434875,2.787991119,0,33.48825931,43.06034798,0,12.66178981,0,0,0,0,0.5,0,0,0,25.25,34.75,0.25,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,3,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0.75,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.25,0,0,0,0,400,100,NA,NA,NA,NA,NA
186,flame,1997.493702,0.013994498,5,1.040815627,0.083276217,0.080010536,0.030621316,38.27160494,9.170864198,52.55753086,333.5908499,33.35908499,5.070580919,0.929298246,8.51109632596661e-05,0.003998157,0.007285235,0.017891548,0.010606313,0.001162426,0.026886141,0.003748899,0,0,0,0,5.393390416,0,4.807757975,0,0,0,0,0,1715.666967,6.234370135,29.7113992,21.51621635,22.90111401,0,7.348584862,18.74059449,0,22.53173053,6.388833811,3.493669374,0,57.85929011,56.59319408,0,16.76409578,0,0,0,0.5,0.5,0,0,0,15.75,38.75,0,0,0,0,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,3.75,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,0.25,0,1.75,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,25.75,0,0,0,0,0,400,100,1.525365567,-30.4692437,21.44,1.64,13.07317073
187,flame,1991.310435,0.01395233,6,1.038103389,0.079116741,0.076212776,0.031230419,40.97793163,10.23349199,48.78857637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4.601060908,0,4.341960625,0,0,0,0,0,1981.970946,3.984717537,27.00898428,19.73917488,21.70081921,0,6.053963018,3.160174519,0,14.88167175,2.113108153,2.667633732,0,32.26279425,47.20255324,0,4.150289053,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,flame,1984.902949,0.013857614,7,1.044220757,0.089899341,0.086092275,0.032675176,37.95366795,9.394517375,52.65181467,364.1624926,36.41624926,4.369949911,0.929298246,2.07111207702222e-05,0.003844519,0.007821993,0.016868837,0.009046843,0.001050671,0.025961795,0.004177059,0,0,0,0,7.100595734,0,8.430505719,0,0,0,0,0,1812.467394,7.812819328,24.14530032,20.00933569,21.74073124,0,5.881245831,3.486809974,0,21.18563946,3.232311738,2.568050074,0,40.12259181,62.70440818,0,0,0,0,0,1.25,0.5,0,0,0,17.75,38.5,0,0,0,0.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,4.75,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,0.5,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0,0,400,100,NA,NA,NA,NA,NA
189,flame,1978.250845,0.013701918,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3.011178391,0,3.076369137,0,0,0,0,0,2252.745045,4.485145688,22.67804241,16.02290378,17.5576806,0,5.25384109,8.206495289,0,17.29180263,4.497837281,2.371676116,0,34.37323963,36.37625463,0,11.94971616,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,flame,1971.333722,0.013476811,9,1.040907563,0.084336134,0.081021733,0.032066393,39.57752092,9.78844161,50.63403747,439.7940029,43.97940029,5.013651634,0.929298246,2.07550626217876e-05,0.003130462,0.008206271,0.017619552,0.009413281,0.001142967,0.025948188,0.004034452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.75,0,0,0,14,33.75,0,0,0,7.5,3.75,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0,2.75,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0.75,0.25,3.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.25,0,0,0,0,400,100,NA,NA,NA,NA,NA
191,flame,1964.218554,0.013228299,10,1.044230118,0.089610829,0.085815212,0.032115889,37.4244713,8.931117825,53.64441088,404.5464075,40.45464075,6.391833239,0.929298246,2.73679938994642e-05,0.003209911,0.007787598,0.017531007,0.00974341,0.001156979,0.024820754,0.002895488,0,0,0,0,4.485298397,1.416427982,3.165554673,0,0,0,0,0,1595.780856,8.88162161,28.70905968,22.33923298,23.0328445,0,7.035639315,9.703235182,0,15.60016014,2.040069493,3.036369273,0,34.46472723,53.04423564,0,2.658787685,0,0,0,1.75,0,0,0,0,18.75,36.5,0.25,0,0,9.5,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0.75,0,0.25,0,0,0,0,0,0,0.75,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,2,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,14.75,0,0,0,0,0,400,100,2.071641019,-29.93165371,20.04,1.48,13.54054054
192,flame,1956.859819,0.012930809,11,1.04483464,0.090487555,0.086604666,0.032077011,37.03843255,8.996608892,53.96495855,350.915776,35.0915776,4.807546131,0.929298246,1.9496756515057e-05,0.003188028,0.007905469,0.017007198,0.009101729,0.001430741,0.025142285,0.003496821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.75,0,0,0,13.25,32.25,0,0,0,10.5,4.5,0.25,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0.75,0.25,2,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,1,0,0,0,0.25,400,100,NA,NA,NA,NA,NA
193,flame,1949.36459,0.012563036,12,1.047627417,0.096098418,0.091729576,0.033786277,36.83247988,8.483833211,54.68368691,431.5711957,43.15711957,5.00622587,0.929298246,2.28292324147943e-05,0.00341703,0.007793647,0.016477506,0.008683859,0.001031632,0.024569033,0.003620036,0,0,0,0,7.117370113,1.785754231,5.59373718,0,0,0,0,0,1734.944022,8.805656456,25.2703812,20.07869594,20.32986229,0,7.232418825,22.09538077,0,20.40561789,8.86047675,6.283845564,0,53.26250434,58.18861476,0,17.34767597,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,flame,1941.472563,0.011971662,13,1.044736842,0.090350877,0.086481948,0.032308984,37.3592233,8.831067961,53.80970874,375.0884512,37.50884512,4.951167556,0.929298246,5.40830063375485e-06,0.003311274,0.007430697,0.016386835,0.008956138,0.001149032,0.023444571,0.002592022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,1.25,0,0,0,15.25,36.25,0,0,0,20.25,4,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.25,0,1.25,0.25,4.25,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4.25,0,0,0,0,0,400,100,NA,NA,NA,NA,NA
195,flame,1933.190694,0.011331589,14,1.046323047,0.093368352,0.089234727,0.032945311,36.91983122,8.635443038,54.44472574,432.4083602,43.24083602,4.540287782,0.929298246,2.54933433591199e-05,0.003384583,0.007768339,0.016329262,0.008560923,0.0010672,0.022184726,0.001378188,0,0,0,0,4.123255144,0,1.926619094,0,0,0,0,0,1538.971218,7.970169083,28.87779946,22.06145495,21.82857997,0,5.990355825,2.202449406,0,13.25718907,2.786611364,2.666249416,0,28.64310977,45.76268739,0,2.80943433,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,flame,1924.294369,0.01052742,15,1.045067497,0.091277259,0.087341017,0.03245893,37.16344331,8.364732651,54.47182404,419.0577396,41.90577396,4.064860075,0.929298246,1.4261539039602e-05,0.002750378,0.007102166,0.014707238,0.007605072,0.000736455,0.020816136,0.002607802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.75,0,0,0,9.5,34.25,0,0,0,20.25,4.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,1,0.25,5.25,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,9.5,0.25,0,0,0,0,400,100,2.175225064,-29.78394927,20.21,1.48,13.65540541
